Level,Date and Time,Source,Event ID,lof_score,is_anomaly
Information,12/19/2016 11:05:06 AM,Service Control Manager,7036.0,233869556.9063727,True
Information,12/19/2016 11:05:06 AM,Service Control Manager,7036.0,46822685.76760312,True
Information,12/19/2016 11:04:26 AM,Microsoft-Windows-Kernel-General,1.0,1.3840716310915404,False
Information,12/19/2016 10:35:13 AM,Service Control Manager,7036.0,63405720.348875426,True
Information,12/19/2016 10:35:13 AM,Service Control Manager,7036.0,63405720.348875426,True
Information,12/19/2016 10:24:54 AM,Service Control Manager,7036.0,53650994.17212538,True
Information,12/19/2016 10:22:58 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 10:22:28 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 10:17:43 AM,Service Control Manager,7036.0,117056713.03883111,True
Information,12/19/2016 10:10:49 AM,Service Control Manager,7036.0,1.2915373462775592,False
Information,12/19/2016 10:06:45 AM,Service Control Manager,7036.0,1.3532172241219738,False
Information,12/19/2016 10:03:55 AM,Service Control Manager,7036.0,1.2915373462775592,False
Information,12/19/2016 9:59:14 AM,Service Control Manager,7036.0,1.018316498247707,False
Information,12/19/2016 9:58:58 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 9:52:28 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 9:48:42 AM,Service Control Manager,7036.0,1.018316498247707,False
Information,12/19/2016 9:48:09 AM,Microsoft-Windows-Kernel-General,1.0,1.274557297009045,False
Information,12/19/2016 9:29:58 AM,Service Control Manager,7036.0,1.018316498247707,False
Information,12/19/2016 9:27:57 AM,Service Control Manager,7036.0,107301986.93699798,True
Information,12/19/2016 9:25:58 AM,Service Control Manager,7036.0,0.9924350649520806,False
Information,12/19/2016 9:25:58 AM,Service Control Manager,7036.0,0.9992394179917005,False
Information,12/19/2016 9:25:58 AM,Service Control Manager,7036.0,0.9924350649520806,False
Information,12/19/2016 9:22:38 AM,Service Control Manager,7036.0,1.018316498247707,False
Information,12/19/2016 9:12:25 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 9:11:45 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 9:11:42 AM,Service Control Manager,7036.0,171683178.59930262,True
Information,12/19/2016 9:07:51 AM,Service Control Manager,7036.0,1.018316498247707,False
Information,12/19/2016 9:04:28 AM,Service Control Manager,7036.0,136566165.06981564,True
Error,12/19/2016 9:02:52 AM,Schannel,36888.0,1.0067090965245633,False
Error,12/19/2016 9:02:52 AM,Schannel,36888.0,1.0067090965245633,False
Information,12/19/2016 8:59:28 AM,Service Control Manager,7036.0,93320213.1207052,True
Information,12/19/2016 8:47:43 AM,Service Control Manager,7036.0,375556952.07949317,True
Information,12/19/2016 8:42:16 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 8:41:45 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 8:30:45 AM,Service Control Manager,7036.0,79663596.61035809,True
Information,12/19/2016 8:20:43 AM,Service Control Manager,7036.0,375556952.07949317,True
Information,12/19/2016 8:20:43 AM,Service Control Manager,7036.0,79663596.61035809,True
Information,12/19/2016 8:12:15 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 8:11:45 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 8:04:28 AM,Service Control Manager,7036.0,93320213.1207052,True
Information,12/19/2016 7:59:28 AM,Service Control Manager,7036.0,79988754.24470875,True
Information,12/19/2016 7:42:15 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 7:41:45 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 7:34:28 AM,Service Control Manager,7036.0,79988754.24470875,True
Information,12/19/2016 7:24:28 AM,Service Control Manager,7036.0,79988754.24470875,True
Information,12/19/2016 7:12:15 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 7:11:51 AM,Service Control Manager,7036.0,443840034.09394634,True
Information,12/19/2016 7:11:45 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 6:54:53 AM,Service Control Manager,7036.0,96571788.34239228,True
Information,12/19/2016 6:44:51 AM,Service Control Manager,7036.0,512123116.1083997,True
Information,12/19/2016 6:44:51 AM,Service Control Manager,7036.0,96571788.34239228,True
Information,12/19/2016 6:42:15 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 6:41:45 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 6:24:28 AM,Service Control Manager,7036.0,119983130.87388131,True
Information,12/19/2016 6:20:36 AM,Service Control Manager,7036.0,119983130.87388131,True
Information,12/19/2016 6:12:15 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 6:11:45 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 6:10:13 AM,Service Control Manager,7036.0,512123116.1083997,True
Information,12/19/2016 5:52:14 AM,Service Control Manager,7036.0,88442850.00855784,True
Information,12/19/2016 5:42:15 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 5:41:44 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 5:36:12 AM,Service Control Manager,7036.0,102424623.98083484,True
Information,12/19/2016 5:34:36 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 5:34:05 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 5:34:04 AM,Service Control Manager,7036.0,102424623.98083484,True
Information,12/19/2016 5:32:43 AM,Service Control Manager,7036.0,1.4852112653072151,False
Information,12/19/2016 5:32:43 AM,Service Control Manager,7036.0,88442850.00855784,True
Information,12/19/2016 5:19:33 AM,Service Control Manager,7036.0,1.4852112653072151,False
Information,12/19/2016 5:16:25 AM,Service Control Manager,7036.0,102424623.98083484,True
Information,12/19/2016 5:14:25 AM,Service Control Manager,7040.0,2.6051565535421712,False
Information,12/19/2016 5:12:15 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 5:11:44 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 4:52:34 AM,Service Control Manager,7036.0,95596315.89085793,True
Information,12/19/2016 4:50:50 AM,Service Control Manager,7036.0,81939699.41314813,True
Information,12/19/2016 4:50:50 AM,Microsoft-Windows-Kernel-General,1.0,1.5384601675899248,False
Information,12/19/2016 4:50:50 AM,Microsoft-Windows-Time-Service,35.0,1.4899364702089561,False
Information,12/19/2016 4:50:36 AM,Microsoft-Windows-Time-Service,37.0,1.4901360281311302,False
Information,12/19/2016 4:50:34 AM,Service Control Manager,7040.0,141936976.05494112,True
Information,12/19/2016 4:50:34 AM,Service Control Manager,7036.0,81939699.41314813,True
Information,12/19/2016 4:50:34 AM,Service Control Manager,7036.0,152173726.49139386,True
Information,12/19/2016 4:50:34 AM,Service Control Manager,7036.0,95596315.89085793,True
Information,12/19/2016 4:42:14 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 4:41:44 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 4:25:33 AM,Service Control Manager,7036.0,95596315.89085793,True
Information,12/19/2016 4:25:32 AM,Service Control Manager,7036.0,113154822.86366859,True
Information,12/19/2016 4:25:32 AM,Service Control Manager,7036.0,95596315.89085793,True
Information,12/19/2016 4:24:44 AM,Service Control Manager,7036.0,113154822.86366859,True
Information,12/19/2016 4:12:14 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 4:11:44 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 4:07:45 AM,Service Control Manager,7036.0,75111391.15371911,True
Information,12/19/2016 3:57:44 AM,Service Control Manager,7036.0,367509303.52962106,True
Information,12/19/2016 3:57:44 AM,Service Control Manager,7036.0,99498206.13534622,True
Information,12/19/2016 3:42:14 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 3:41:44 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 3:34:27 AM,Service Control Manager,7036.0,122909548.66131,True
Information,12/19/2016 3:24:27 AM,Service Control Manager,7036.0,122909548.66131,True
Information,12/19/2016 3:14:18 AM,Service Control Manager,7036.0,367509303.52962106,True
Error,12/19/2016 3:13:50 AM,Schannel,36888.0,1.3531023715066604,False
Error,12/19/2016 3:13:50 AM,Schannel,36888.0,1.3531023715066604,False
Information,12/19/2016 3:12:14 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 3:11:44 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 3:02:25 AM,Service Control Manager,7036.0,99498206.13534622,True
Information,12/19/2016 2:47:18 AM,Service Control Manager,7036.0,1.410613940752762,False
Information,12/19/2016 2:47:18 AM,Service Control Manager,7036.0,1.5217715452493887,False
Information,12/19/2016 2:42:14 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 2:41:44 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 2:24:27 AM,Service Control Manager,7036.0,1.570889405802403,False
Information,12/19/2016 2:24:27 AM,Service Control Manager,7036.0,1.570889405802403,False
Information,12/19/2016 2:12:14 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 2:11:43 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 2:04:27 AM,Service Control Manager,7036.0,1.570889405802403,False
Information,12/19/2016 1:59:27 AM,Service Control Manager,7036.0,78037809.0522323,True
Information,12/19/2016 1:42:14 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 1:41:43 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 1:35:52 AM,Service Control Manager,7036.0,443840034.09394634,True
Information,12/19/2016 1:18:54 AM,Service Control Manager,7036.0,68283082.95195328,True
Information,12/19/2016 1:12:14 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 1:11:43 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 1:08:52 AM,Service Control Manager,7036.0,443840034.09394634,True
Information,12/19/2016 1:08:52 AM,Service Control Manager,7036.0,68283082.95195328,True
Information,12/19/2016 1:04:27 AM,Service Control Manager,7036.0,78037809.0522323,True
Information,12/19/2016 12:59:27 AM,Service Control Manager,7036.0,55927096.752671264,True
Information,12/19/2016 12:42:13 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 12:41:43 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 12:34:27 AM,Service Control Manager,7036.0,55927096.752671264,True
Information,12/19/2016 12:34:27 AM,Service Control Manager,7036.0,55927096.752671264,True
Information,12/19/2016 12:14:27 AM,Service Control Manager,7036.0,55927096.752671264,True
Information,12/19/2016 12:12:13 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 12:11:43 AM,Service Control Manager,7036.0,1.0,False
Information,12/19/2016 12:04:27 AM,Service Control Manager,7036.0,55927096.752671264,True
Information,12/18/2016 11:54:51 PM,Service Control Manager,7036.0,196069993.65410662,True
Information,12/18/2016 11:42:13 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 11:41:43 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 11:37:53 PM,Service Control Manager,7036.0,90718952.75766377,True
Information,12/18/2016 11:27:51 PM,Service Control Manager,7036.0,196069993.65410662,True
Information,12/18/2016 11:27:51 PM,Service Control Manager,7036.0,90718952.75766377,True
Information,12/18/2016 11:27:00 PM,Service Control Manager,7036.0,196069993.65410662,True
Information,12/18/2016 11:12:13 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 11:11:43 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 11:00:00 PM,Service Control Manager,7036.0,196069993.65410662,True
Information,12/18/2016 10:53:05 PM,Service Control Manager,7036.0,261426657.8739195,True
Information,12/18/2016 10:42:13 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 10:41:42 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 10:26:05 PM,Service Control Manager,7036.0,220456808.5604694,True
Information,12/18/2016 10:26:04 PM,Service Control Manager,7036.0,261426657.8739195,True
Information,12/18/2016 10:26:04 PM,Service Control Manager,7036.0,220456808.5604694,True
Information,12/18/2016 10:24:27 PM,Service Control Manager,7036.0,106651671.99708445,True
Information,12/18/2016 10:24:27 PM,Service Control Manager,7036.0,106651671.99708445,True
Information,12/18/2016 10:14:57 PM,Service Control Manager,7036.0,261426657.8739195,True
Information,12/18/2016 10:12:13 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 10:11:42 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 9:57:59 PM,Service Control Manager,7036.0,13331459.869488494,False
Information,12/18/2016 9:47:57 PM,Service Control Manager,7036.0,62105090.24905677,True
Information,12/18/2016 9:47:57 PM,Service Control Manager,7036.0,13331459.869488494,False
Information,12/18/2016 9:42:12 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 9:41:42 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 9:24:27 PM,Service Control Manager,7036.0,13331459.869488496,False
Information,12/18/2016 9:24:27 PM,Service Control Manager,7036.0,13331459.869488496,False
Information,12/18/2016 9:12:12 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 9:11:42 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 9:04:27 PM,Service Control Manager,7036.0,13331459.869488496,False
Information,12/18/2016 8:59:27 PM,Service Control Manager,7036.0,88768007.67333469,True
Information,12/18/2016 8:49:28 PM,Service Control Manager,7036.0,409698493.08671975,True
Information,12/18/2016 8:42:12 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 8:41:42 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 8:32:29 PM,Service Control Manager,7036.0,75111391.15436015,True
Error,12/18/2016 8:28:43 PM,Schannel,36888.0,1.929002648918852,False
Error,12/18/2016 8:28:42 PM,Schannel,36888.0,1.929002648918852,False
Information,12/18/2016 8:22:28 PM,Service Control Manager,7036.0,409698493.08671975,True
Information,12/18/2016 8:22:28 PM,Service Control Manager,7036.0,75111391.15436015,True
Information,12/18/2016 8:12:12 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 8:11:42 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 8:04:27 PM,Service Control Manager,7036.0,88768007.67333469,True
Information,12/18/2016 7:59:27 PM,Service Control Manager,7036.0,53325836.49374346,True
Information,12/18/2016 7:42:12 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 7:41:42 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 7:34:27 PM,Service Control Manager,7036.0,53325836.49374346,True
Information,12/18/2016 7:34:27 PM,Service Control Manager,7036.0,53325836.49374346,True
Information,12/18/2016 7:14:27 PM,Service Control Manager,7036.0,53325836.49374346,True
Information,12/18/2016 7:12:12 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 7:11:41 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 7:06:59 PM,Service Control Manager,7036.0,53325836.49374346,True
Information,12/18/2016 6:53:59 PM,Service Control Manager,7036.0,204849247.4100265,True
Information,12/18/2016 6:42:12 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 6:41:41 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 6:37:00 PM,Service Control Manager,7036.0,0.9945945946395242,False
Information,12/18/2016 6:26:59 PM,Service Control Manager,7036.0,0.9945945946395243,False
Information,12/18/2016 6:26:59 PM,Service Control Manager,7036.0,204849247.4100265,True
Information,12/18/2016 6:26:59 PM,Service Control Manager,7036.0,0.9945945946395242,False
Information,12/18/2016 6:24:26 PM,Service Control Manager,7036.0,0.9945945946395243,False
Information,12/18/2016 6:12:11 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 6:11:41 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 6:04:26 PM,Service Control Manager,7036.0,0.9945945946395243,False
Information,12/18/2016 6:04:26 PM,Service Control Manager,7036.0,0.9945945946395243,False
Information,12/18/2016 5:52:56 PM,Service Control Manager,7036.0,196069993.65410662,True
Information,12/18/2016 5:42:11 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 5:41:41 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 5:25:56 PM,Service Control Manager,7036.0,174121860.06409463,True
Information,12/18/2016 5:25:56 PM,Service Control Manager,7036.0,196069993.65410662,True
Information,12/18/2016 5:25:56 PM,Service Control Manager,7036.0,174121860.06409463,True
Information,12/18/2016 5:25:14 PM,Service Control Manager,7036.0,196069993.65410662,True
Information,12/18/2016 5:12:11 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 5:11:41 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 5:08:15 PM,Service Control Manager,7036.0,104050411.61186142,True
Information,12/18/2016 4:58:13 PM,Service Control Manager,7036.0,409698493.08671975,True
Information,12/18/2016 4:58:13 PM,Service Control Manager,7036.0,74135918.54011074,True
Information,12/18/2016 4:42:11 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 4:41:41 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 4:34:26 PM,Service Control Manager,7036.0,83890644.63091478,True
Information,12/18/2016 4:28:28 PM,Service Control Manager,7036.0,83890644.63091478,True
Error,12/18/2016 4:14:19 PM,Schannel,36888.0,2.052874775154545,False
Error,12/18/2016 4:14:19 PM,Schannel,36888.0,2.052874775154545,False
Information,12/18/2016 4:12:11 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 4:11:41 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 4:04:26 PM,Service Control Manager,7036.0,83890644.63091478,True
Information,12/18/2016 3:59:26 PM,Service Control Manager,7036.0,98847891.23328842,True
Information,12/18/2016 3:43:10 PM,Service Control Manager,7036.0,364826753.7172219,True
Information,12/18/2016 3:42:11 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 3:41:40 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 3:26:11 PM,Service Control Manager,7036.0,80639069.22847216,True
Information,12/18/2016 3:16:10 PM,Service Control Manager,7036.0,364826753.7172219,True
Information,12/18/2016 3:16:10 PM,Service Control Manager,7036.0,80639069.22847216,True
Information,12/18/2016 3:12:11 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 3:11:40 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 3:04:26 PM,Service Control Manager,7036.0,98847891.23328842,True
Information,12/18/2016 2:59:26 PM,Service Control Manager,7036.0,83890644.63091478,True
Information,12/18/2016 2:42:10 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 2:41:40 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 2:24:26 PM,Service Control Manager,7036.0,83890644.63091478,True
Information,12/18/2016 2:24:26 PM,Service Control Manager,7036.0,83890644.63091478,True
Information,12/18/2016 2:12:10 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 2:11:40 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 2:04:26 PM,Service Control Manager,7036.0,83890644.63091478,True
Information,12/18/2016 1:59:26 PM,Service Control Manager,7036.0,65031507.70820947,True
Error,12/18/2016 1:56:33 PM,Schannel,36888.0,1.277344389720128,False
Error,12/18/2016 1:56:32 PM,Schannel,36888.0,1.277344389720128,False
Information,12/18/2016 1:48:07 PM,Service Control Manager,7036.0,221920017.76506916,True
Information,12/18/2016 1:42:10 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 1:41:40 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 1:29:39 PM,Service Control Manager,7036.0,58528356.95738852,True
Information,12/18/2016 1:19:37 PM,Service Control Manager,7036.0,221920017.76506916,True
Information,12/18/2016 1:19:37 PM,Service Control Manager,7036.0,58528356.95738852,True
Error,12/18/2016 1:19:34 PM,Schannel,36888.0,1.277344389720128,False
Error,12/18/2016 1:19:34 PM,Schannel,36888.0,1.277344389720128,False
Information,12/18/2016 1:12:10 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 1:11:40 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 1:04:26 PM,Service Control Manager,7036.0,65031507.70820947,True
Information,12/18/2016 1:04:26 PM,Service Control Manager,7036.0,65031507.70820947,True
Information,12/18/2016 12:52:32 PM,Service Control Manager,7036.0,457496650.5378896,True
Information,12/18/2016 12:42:10 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 12:41:40 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 12:25:32 PM,Service Control Manager,7036.0,324344640.49589187,True
Information,12/18/2016 12:25:32 PM,Service Control Manager,7036.0,457496650.5378896,True
Information,12/18/2016 12:25:32 PM,Service Control Manager,7036.0,324344640.49589187,True
Information,12/18/2016 12:14:26 PM,Service Control Manager,7036.0,139817740.38939875,True
Information,12/18/2016 12:13:22 PM,Service Control Manager,7036.0,139817740.38939875,True
Information,12/18/2016 12:12:10 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 12:11:39 PM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 12:00:00 PM,EventLog,6013.0,1.1506340931697847,False
Information,12/18/2016 11:57:22 AM,Service Control Manager,7036.0,341415411.07226646,True
Error,12/18/2016 11:49:25 AM,Schannel,36888.0,1.0667901615096018,False
Error,12/18/2016 11:49:25 AM,Schannel,36888.0,1.0667901615096018,False
Information,12/18/2016 11:42:10 AM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 11:41:39 AM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 11:39:33 AM,Service Control Manager,7036.0,56902569.29409568,True
Information,12/18/2016 11:29:31 AM,Service Control Manager,7036.0,56902569.29409568,True
Information,12/18/2016 11:13:23 AM,Service Control Manager,7036.0,56902569.29409568,True
Information,12/18/2016 11:12:09 AM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 11:11:39 AM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 11:03:22 AM,Service Control Manager,7036.0,63405720.047706604,True
Information,12/18/2016 11:03:22 AM,Service Control Manager,7036.0,341415411.07226646,True
Information,12/18/2016 11:03:22 AM,Service Control Manager,7036.0,56902569.29409568,True
Information,12/18/2016 10:59:26 AM,Service Control Manager,7036.0,93320213.1207052,True
Information,12/18/2016 10:42:09 AM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 10:41:39 AM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 10:24:26 AM,Service Control Manager,7036.0,93320213.1207052,True
Information,12/18/2016 10:19:26 AM,Service Control Manager,7036.0,93320213.1207052,True
Information,12/18/2016 10:12:09 AM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 10:11:39 AM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 10:09:33 AM,Service Control Manager,7036.0,443840034.09394634,True
Information,12/18/2016 9:52:09 AM,Service Control Manager,7036.0,72835288.42682034,True
Information,12/18/2016 9:42:09 AM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 9:41:39 AM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 9:36:07 AM,Service Control Manager,7036.0,182413377.1854194,True
Information,12/18/2016 9:34:30 AM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 9:34:00 AM,Service Control Manager,7036.0,1.0,False
Information,12/18/2016 9:33:59 AM,Service Control Manager,7036.0,182413377.1854194,True
