log_id,source,is_anomaly,anomaly_score_raw
259,system,True,104050411.61186142
260,system,True,409698493.08671975
261,system,True,74135918.54011074
262,system,False,1.0
263,system,False,1.0
264,system,True,83890644.63091478
265,system,True,83890644.63091478
266,system,False,2.0528747751545446
267,system,False,2.0528747751545446
268,system,False,1.0
269,system,False,1.0
270,system,True,83890644.63091478
271,system,True,98847891.23328842
272,system,True,364826753.7172219
273,system,False,1.0
274,system,False,1.0
275,system,True,80639069.22847216
276,system,True,364826753.7172219
277,system,True,80639069.22847216
278,system,False,1.0
279,system,False,1.0
280,system,True,98847891.23328842
281,system,True,83890644.63091478
282,system,False,1.0
283,system,False,1.0
284,system,True,83890644.63091478
285,system,True,83890644.63091478
286,system,False,1.0
287,system,False,1.0
288,system,True,83890644.63091478
289,system,True,65031507.70820947
290,system,False,1.2773443897201282
291,system,False,1.2773443897201282
292,system,True,221920017.7650692
293,system,False,1.0
294,system,False,1.0
295,system,True,58528356.95738852
296,system,True,221920017.7650692
297,system,True,58528356.95738852
298,system,False,1.2773443897201282
299,system,False,1.2773443897201282
300,system,False,1.0
301,system,False,1.0
302,system,True,65031507.70820947
303,system,True,65031507.70820947
304,system,True,457496650.5378896
305,system,False,1.0
306,system,False,1.0
307,system,True,324344640.49589187
308,system,True,457496650.5378896
309,system,True,324344640.49589187
310,system,True,139817740.38939875
311,system,True,139817740.38939875
312,system,False,1.0
313,system,False,1.0
314,system,False,1.1506340931697845
315,system,True,341415411.07226646
316,system,False,1.0667901615096018
317,system,False,1.0667901615096018
318,system,False,1.0
319,system,False,1.0
320,system,True,56902569.29409568
321,system,True,56902569.29409568
322,system,True,56902569.29409568
323,system,False,1.0
324,system,False,1.0
325,system,True,63405720.04770661
326,system,True,341415411.07226646
327,system,True,56902569.29409568
328,system,True,93320213.1207052
329,system,False,1.0
330,system,False,1.0
331,system,True,93320213.1207052
332,system,True,93320213.1207052
333,system,False,1.0
334,system,False,1.0
335,system,True,443840034.0939464
336,system,True,72835288.42682034
337,system,False,1.0
338,system,False,1.0
339,system,True,182413377.1854194
340,system,False,1.0
341,system,False,1.0
342,system,True,182413377.1854194
343,system,True,348731455.80756724
344,system,True,72835288.42682034
345,system,True,86491904.95059915
346,system,False,1.0
347,system,False,1.0
348,system,True,86491904.95059915
349,system,True,285325736.7858485
350,system,True,77387493.88221373
351,system,False,1.0
352,system,False,1.0
353,system,True,285325736.7858485
354,system,True,77387493.88221373
355,system,True,91044110.396722
356,system,False,1.0
357,system,False,1.0
358,system,True,91044110.396722
359,system,True,221920017.7650692
360,system,False,1.0
361,system,False,1.0
362,system,True,180950168.38690263
363,system,True,180950168.38690263
364,system,False,1.0
365,system,False,1.0
366,system,True,88442850.00855784
367,system,True,221920017.7650692
368,system,True,88442850.00855784
369,system,True,66657295.36906409
370,system,True,66657295.36906409
371,system,False,1.0
372,system,False,1.0
373,system,True,341415411.07226646
374,system,True,60154144.62086272
375,system,False,1.0
376,system,False,1.0
377,system,True,66657295.36906409
378,system,True,341415411.07226646
379,system,True,60154144.62086272
380,system,True,68283083.03024273
381,system,False,1.0
382,system,False,1.0
383,system,True,68283083.03024273
384,system,True,68283083.03024273
385,system,False,1.0
386,system,False,1.0
387,system,True,68283083.03024273
388,system,False,0.9960526316108944
389,system,False,1.0
390,system,False,1.0
391,system,False,0.9960526316108944
392,system,False,0.9960526316108944
393,system,False,1.1722727271580724
394,system,False,1.1722727271580724
395,system,False,1.0
396,system,False,1.0
397,system,False,0.9960526316108944
398,system,False,0.9974358974561174
399,system,False,1.0096153846059912
400,system,False,1.0096153846059912
401,system,False,1.0096153846059912
402,system,False,1.0096153846059912
403,system,False,1.0096153846059912
404,system,False,1.0096153846059912
405,system,False,1.0
406,system,False,1.0
407,system,False,0.9974358974561174
408,system,False,1.0096153846059912
409,system,False,1.0096153846059912
410,system,False,0.9974358974561174
411,system,False,1.0096153846059912
412,system,False,1.0096153846059912
413,system,False,1.0096153846059912
414,system,False,1.0096153846059912
415,system,False,1.0
416,system,False,1.0
417,system,False,1.0096153846059912
418,system,False,1.0096153846059912
419,system,False,0.9974358974561174
420,system,False,0.9974358974561174
421,system,False,0.9590909091174432
422,system,False,0.9590909091174432
423,system,False,0.9590909091174432
424,system,False,0.9590909091174432
425,system,True,359461654.20493233
426,system,False,0.9590909091174432
427,system,False,0.9590909091174432
428,system,False,0.9590909091174432
429,system,False,0.9590909091174432
430,system,False,1.0
431,system,False,1.0
432,system,True,278985164.56949973
433,system,True,359461654.20493233
434,system,True,278985164.56949973
435,system,True,39994377.618721895
436,system,True,39994377.618721895
437,system,False,1.0
438,system,False,1.0
439,system,True,39994377.618721895
440,system,True,55927096.752671264
441,system,False,1.0
442,system,False,1.0
443,system,True,55927096.752671264
444,system,True,55927096.752671264
445,system,False,1.0
446,system,False,1.0
447,system,True,55927096.752671264
448,system,False,26662918.74397699
449,system,False,1.0
450,system,False,1.0
451,system,False,26662918.74397699
452,system,False,26662918.74397699
453,system,False,1.0
454,system,False,1.0
455,system,False,26662918.74397699
456,system,True,38043432.42426875
457,system,False,1.6623103657204723
458,system,False,1.6623103657204723
459,system,False,1.0
460,system,False,1.0
461,system,True,38043432.42426875
462,system,True,38043432.42426875
463,system,False,1.0
464,system,False,1.0
465,system,True,38043432.42426875
466,system,False,0.9974358974561174
467,system,False,1.0
468,system,False,1.0
469,system,False,0.9974358974561174
470,system,False,0.9974358974561174
471,system,False,0.9974358974561174
472,system,False,1.0
473,system,False,1.0
474,system,False,0.9974358974561174
475,system,False,1.03928571414188
476,system,False,1.0
477,system,False,1.0
478,system,False,1.158297871079871
479,system,False,1.158297871079871
480,system,False,1.0
481,system,False,1.0
482,system,False,1.158297871079871
483,system,True,52025206.326413885
484,system,False,1.0022740428011694
485,system,False,1.0022740428011694
486,system,False,1.0312418000963923
487,system,False,1.0022740428011694
488,system,False,69.83479206052868
489,system,False,1.6646033492895007
490,system,False,1.0243243241221414
491,system,True,172414783.0163098
492,system,False,0.9960526316108944
493,system,False,1.0
494,system,False,1.0
495,system,False,0.9960526316108944
496,system,False,1.1722727271580724
497,system,False,1.1722727271580724
498,system,True,172414783.0163098
499,system,True,172414783.0163098
500,system,False,1.0
501,system,False,1.0
502,system,False,0.9960526316108944
503,system,True,154043382.51618457
504,system,False,0.9974358974561174
505,system,True,124860493.84155488
506,system,False,1.0
507,system,False,1.0
508,system,False,0.9974358974561174
509,system,True,124860493.84155488
510,system,False,0.9974358974561174
511,system,False,1.0
512,system,False,1.0
513,system,False,0.9974358974561174
514,system,True,39994377.618721895
515,system,True,359461654.20493233
516,system,False,1.0
517,system,False,1.0
518,system,True,38043432.3739062
519,system,True,359461654.20493233
520,system,True,38043432.3739062
521,system,False,1.0
522,system,False,1.0
523,system,True,39994377.618721895
524,system,True,39994377.618721895
525,system,True,55927096.752671264
526,system,False,1.0
527,system,False,1.0
528,system,True,55927096.752671264
529,system,True,55927096.752671264
530,system,False,1.0
531,system,False,1.0
532,system,True,55927096.752671264
533,system,True,375556952.0794932
534,system,False,1.0
535,system,False,1.0
536,system,False,26012603.653879996
537,system,True,375556952.0794932
538,system,False,26012603.653879996
539,system,False,26662918.74397699
540,system,False,1.0
541,system,False,1.0
542,system,False,2.1060606053018502
543,system,False,2.1060606053018502
544,system,False,26662918.74397699
545,system,True,343366356.3339038
546,system,False,1.0
547,system,False,1.0
548,system,True,262889866.6853327
549,system,True,262889866.6853327
550,system,True,36092487.17687035
551,system,False,1.6623103657204723
552,system,False,1.6623103657204723
553,system,True,343366356.3339038
554,system,True,36092487.17687035
555,system,False,1.0
556,system,False,1.0
557,system,True,38043432.42426875
558,system,True,38043432.42426875
559,system,False,1.0
560,system,False,1.0
561,system,False,1.5893533905774837
562,system,False,0.9974358974561174
563,system,False,1.0
564,system,False,1.0
565,system,False,0.9974358974561174
566,system,False,1.5893533905774837
567,system,False,0.9974358974561174
568,system,False,0.9974358974561174
569,system,False,1.03928571414188
570,system,False,1.0
571,system,False,1.0
572,system,True,53976151.55802943
573,system,False,1.03928571414188
574,system,True,53976151.55802943
575,system,True,200050304.262372
576,system,True,200050304.262372
577,system,False,1.0
578,system,False,1.0
579,system,True,53976151.55802943
580,system,True,50399418.70349623
581,system,True,59991567.00671299
582,system,False,1.0
583,system,False,1.0
584,system,True,46497528.234838456
585,system,True,59991567.00671299
586,system,True,46497528.234838456
587,system,False,1.0
588,system,False,1.0
589,system,True,50399418.70349623
590,system,True,38043432.42426875
591,system,False,1.0
592,system,False,1.0
593,system,True,198996411.68212095
594,system,True,36092487.17687035
595,system,False,1.0
596,system,False,1.0
597,system,True,1051215754.1191268
598,system,True,1051215754.1191268
599,system,True,1051215754.1191268
600,system,True,1051215754.1191268
601,system,True,198996411.68212095
602,system,True,36092487.17687035
603,system,False,1.0
604,system,False,1.0
605,system,False,1.0
606,system,False,1.0
607,system,False,1.0
608,system,False,1.0
609,system,True,126161124.00538354
610,system,False,1.0
611,system,False,1.0
612,system,False,1.0
613,system,False,1.0
614,system,False,1.0
615,system,False,1.0
616,system,False,1.0
617,system,False,1.0
618,system,False,1.0
619,system,False,1.0
620,system,False,1.0
621,system,False,1.0
622,system,False,1.0
623,system,False,1.0
624,system,False,1.0
625,system,False,1.0
626,system,True,156563353.25543305
627,system,True,126161124.00538354
628,system,True,156563353.25543305
629,system,True,128762384.23725475
630,system,False,1.0
631,system,False,1.0
632,system,False,1.0
633,system,False,1.0
634,system,True,128762384.23725475
635,system,True,285325736.7858485
636,system,False,1.0
637,system,False,1.0
638,system,False,12681144.80268418
639,system,False,12681144.80268418
640,system,True,285325736.7858485
641,system,False,12681144.80268418
642,system,False,12681144.80268418
643,system,True,1051215754.1191272
644,system,True,1051215754.1191272
645,system,False,1.0
646,system,False,1.0
647,system,False,12681144.80268418
648,system,True,63405720.04770661
649,system,True,341415411.07226646
650,system,False,1.0
651,system,False,1.0
652,system,True,56902569.29409568
653,system,True,1387604795.3264787
654,system,True,1387604795.3264787
655,system,True,341415411.07226646
656,system,True,56902569.29409568
657,system,False,1.0
658,system,False,1.0
659,system,True,63405720.04770661
660,system,True,125835966.44949248
661,system,True,2004318037.47158
662,system,True,2004318037.47158
663,system,False,1.0
664,system,False,1.0
665,system,True,125835966.44949248
666,system,True,125835966.44949248
667,system,False,1.0
668,system,False,1.0
669,system,True,477981575.101173
670,system,True,70234028.14779305
671,system,True,375556952.0794932
672,system,True,70234028.14779305
673,system,False,1.0
674,system,False,1.0
675,system,True,79988754.24470875
676,system,True,79988754.24470875
677,system,True,375556952.0794932
678,system,False,1.0
679,system,False,1.0
680,system,True,55276781.63099852
681,system,False,1.0
682,system,True,175585068.93613473
683,system,False,1.0
684,system,False,1.0
685,system,False,1.0
686,system,True,175585068.93613473
687,system,True,55276781.63099852
688,system,True,55276781.63099852
689,system,True,189241685.4659299
690,system,True,189241685.4659299
691,system,True,241917206.0652093
692,system,True,55276781.63099852
693,system,False,1.0
694,system,False,1.0
695,system,True,61779932.38758657
696,system,True,95596315.8452346
697,system,False,1.0
698,system,False,1.0
699,system,True,95596315.8452346
700,system,True,95596315.8452346
701,system,True,95596315.8452346
702,system,False,1.0
703,system,False,1.0
704,system,True,95596315.8452346
705,system,False,1.055088365243222
706,system,True,198996411.68212095
707,system,False,1.0
708,system,False,1.0
709,system,True,45522055.636828505
710,system,True,198996411.68212095
711,system,True,45522055.636828505
712,system,True,198996411.68212095
713,system,False,1.0
714,system,False,1.0
715,system,True,45522055.636828505
716,system,True,341415411.07226646
717,system,True,60154144.62086272
718,system,False,1.0
719,system,False,1.0
720,system,True,66657295.36906409
721,system,True,66657295.36906409
722,system,True,341415411.07226646
723,system,False,1.0
724,system,False,1.0
725,system,True,60154144.62086272
726,system,True,375556952.0794932
727,system,True,70234028.14779305
728,system,True,79988754.24470875
729,system,False,1.0
730,system,False,1.0
731,system,True,79988754.24470875
732,system,True,375556952.0794932
733,system,False,1.0
734,system,False,1.0
735,system,True,375556952.0794932
736,system,True,424818318.4266546
737,system,False,1.0
738,system,False,1.0
739,system,True,310688024.0851655
740,system,True,310688024.0851655
741,system,True,100798836.28716914
742,system,False,1.0
743,system,False,1.0
744,system,True,100798836.28716914
745,system,True,88442850.00855784
746,system,True,124860493.84155488
747,system,True,88442850.00855784
748,system,False,1.0
749,system,False,1.0
750,system,True,106651671.99708444
751,system,True,106651671.99708444
752,system,False,1.0
753,system,True,124860493.84155488
754,system,False,1.0
755,system,False,1.1566159456562295
756,system,False,1.4792568860657034
757,system,False,1.1566159456562295
758,system,False,1.0
759,system,False,1.0
760,system,False,1.2100060314565977
761,system,False,1.2100060314565977
762,system,False,1.2100060314565977
763,system,False,1.2100060314565977
764,system,False,1.0
765,system,False,1.0
766,system,False,1.4792568860657034
767,system,True,46822685.76760312
768,system,False,1.0
769,system,False,1.0
770,system,True,60804460.64988127
771,system,True,46822685.76760312
772,system,True,50724576.23573671
773,system,True,50724576.23573671
774,system,False,1.0
775,system,False,1.0
776,system,True,50724576.23573671
777,system,True,111854192.50978696
778,system,False,1.0
779,system,False,1.0
780,system,True,111854192.50978696
781,system,True,111854192.50978696
782,system,False,1.0
783,system,False,1.0
784,system,True,261426658.61705783
785,system,True,60154144.62086272
786,system,False,1.0
787,system,False,1.0
788,system,True,60154144.62086272
789,system,True,208751137.37035757
790,system,True,249720986.69211
791,system,True,208751137.37035757
792,system,True,66657295.36906409
793,system,False,1.0
794,system,False,1.0
795,system,True,66657295.36906409
796,system,False,28776442.84908553
797,system,False,1.0
798,system,False,1.0
799,system,False,27313233.890657444
800,system,False,27313233.890657444
801,system,True,93645370.54982165
802,system,False,1.0
803,system,False,1.0
804,system,False,28776442.84908553
805,system,True,93645370.54982165
806,system,True,117056713.08727702
807,system,True,114455452.76701924
808,system,False,1.0
809,system,False,1.0
810,system,True,114455452.76701924
811,system,True,114455452.76701924
812,system,False,2.5800630635677173
813,system,False,2.5800630635677173
814,system,False,1.0
815,system,False,1.0
816,system,True,114455452.76701924
817,system,False,12681144.80268418
818,system,False,1.0
819,system,False,1.0
820,system,True,273132329.0578131
821,system,False,12681144.80268418
822,system,False,2.658321007554449
823,system,False,2.658321007554449
824,system,False,1.0
825,system,False,1.0
826,system,True,273132329.0578131
827,system,False,12681144.80268418
828,system,False,12681144.80268418
829,system,False,12681144.80268418
830,system,True,81939699.4376142
831,system,False,1.0
832,system,False,1.0
833,system,True,81939699.4376142
834,system,True,289715363.72132313
835,system,False,1.0
836,system,False,1.0
837,system,True,72184973.3438506
838,system,True,443840034.0939464
839,system,True,58528356.95738852
840,system,False,1.0
841,system,False,1.0
842,system,True,65031507.70820947
843,system,True,65031507.70820947
844,system,False,1.0
845,system,False,1.0
846,system,True,65031507.70820947
847,system,True,65031507.70820947
848,system,False,1.0888888885883066
849,system,False,1.0
850,system,False,1.0
851,system,True,91206689.0651388
852,system,True,61779932.34641018
853,system,False,1.242272725030789
854,system,False,1.242272725030789
855,system,True,61779932.34641018
856,system,False,1.242272725030789
857,system,True,91206689.0651388
858,system,False,1.242272725030789
859,system,True,87792535.14358278
860,system,False,1.0
861,system,False,1.0
862,system,True,117056713.39144364
863,system,False,1.0888888885883066
864,system,True,87792535.14358278
865,system,True,79988754.24470875
866,system,False,2.114222365824831
867,system,False,2.114222365824831
868,system,True,235007608.38935545
869,system,False,1.0
870,system,False,1.0
871,system,True,235007608.38935545
872,system,False,1.0
873,system,False,1.0
874,system,True,79988754.24470875
875,system,True,79988754.24470875
876,system,False,1.0
877,system,False,1.0
878,system,True,321905959.19754875
879,system,True,79663596.61035809
880,system,False,1.0
881,system,False,1.0
882,system,True,321905959.19754875
883,system,True,79663596.61035809
884,system,True,93320213.1207052
885,system,True,93320213.1207052
886,system,True,122909548.66131
887,system,False,1.0
888,system,False,1.0
889,system,False,1.8368344133641787
890,system,True,122909548.66131
891,system,True,99498206.13534622
892,system,True,2443840939.390868
893,system,True,2443840939.390868
894,system,True,82915174.28311361
895,system,True,120958603.97403426
896,system,False,1.0
897,system,False,1.0
898,system,True,272450891.91460973
899,system,True,272450891.91460973
900,system,True,329222003.8116209
901,system,False,1.0
902,system,False,1.0
903,system,False,1.5164303178910117
904,system,True,302396507.2414148
905,system,False,1.0
906,system,False,0.9720017294068756
907,system,False,0.9720017294068756
908,system,False,0.9798514346261228
909,system,False,0.986363636554262
910,system,False,0.9798514346261228
911,system,False,1.0
912,system,False,0.9720017294068756
913,system,False,0.9579578398346206
914,system,False,0.9720017294068756
915,system,False,0.986363636554262
916,system,False,1.0307092902906108
917,system,False,1.0307092902906108
918,system,False,1.0
919,system,False,1.0
920,system,False,0.9798514346261228
921,system,False,0.986363636554262
922,system,False,1.109886238837785
923,system,False,1.109886238837785
924,system,False,1.0
925,system,False,1.0
926,system,True,119983130.87388133
927,system,True,119983130.87388133
928,system,False,1.0
929,system,False,1.0
930,system,True,329222004.07265747
931,system,True,96571788.34239228
932,system,False,1.0
933,system,False,1.0
934,system,True,193143576.43918943
935,system,True,66332137.75634803
936,system,True,76086863.86022271
937,system,True,76086863.86022271
938,system,True,193143576.43918943
939,system,False,1.0
940,system,False,1.0
941,system,True,193143576.43918943
942,system,False,1.0
943,system,False,1.0
944,system,True,119983130.87388133
945,system,True,119983130.87388133
946,system,True,338976729.5752117
947,system,False,1.0
948,system,False,1.0
949,system,True,96571788.34239228
950,system,True,477981575.101173
951,system,True,118032185.53196023
952,system,False,1.0
953,system,False,1.0
954,system,True,153799514.32952398
955,system,True,153799514.32952398
956,system,True,153799514.32952398
957,system,False,1.0
958,system,False,1.0
959,system,True,153799514.32952398
960,system,False,0.9865112449052416
961,system,True,208263401.19600555
962,system,False,1.0
963,system,False,1.0
964,system,True,72835288.42682034
965,system,True,72835288.42682034
966,system,True,177536014.1785621
967,system,True,208263401.19600555
968,system,True,177536014.1785621
969,system,False,1.0
970,system,False,1.0
971,system,True,86491904.95059915
972,system,True,86491904.95059915
973,system,False,1.0
974,system,False,1.0
975,system,True,150222781.4786722
976,system,True,150222781.4786722
977,system,True,150222781.4786722
978,system,False,1.0
979,system,False,1.0
980,system,True,150222781.4786722
981,system,True,104051800.05341564
982,system,False,1.0
983,system,False,1.0
984,system,True,56902569.29409568
985,system,True,63405720.04770661
986,system,True,286077134.4295597
987,system,True,56902569.29409568
988,system,True,63405720.04770661
989,system,False,1.0
990,system,False,1.0
991,system,True,63405720.04770661
992,system,True,63405720.04770661
993,system,True,302884243.37026453
994,system,False,1.0
995,system,False,1.0
996,system,True,70234028.14779305
997,system,True,302884243.37026453
998,system,True,70234028.14779305
999,system,False,1.0
1000,system,False,1.0
1001,system,True,79988754.24470875
1002,system,True,79988754.24470875
1003,system,True,336538048.0782109
1004,system,False,1.0
1005,system,False,1.0
1006,system,True,97547260.96295524
1007,system,True,336538048.0782109
1008,system,True,97547260.96295524
1009,system,False,1.0
1010,system,False,1.0
1011,system,True,314589914.53724056
1012,system,True,314589914.53724056
1013,system,True,126811439.1168418
1014,system,True,117056713.08727702
1015,system,False,1.0
1016,system,False,1.0
1017,system,True,119007658.2490838
1018,system,True,110228404.78275795
1019,system,True,110228404.78275795
1020,system,False,1.0
1021,system,False,1.0
1022,system,True,93645370.54982165
1023,system,False,1.5307407382073408
1024,system,True,70559185.78258988
1025,system,False,1.5307407382073408
1026,system,False,1.0
1027,system,False,1.0
1028,system,True,39018904.888259016
1029,system,True,94458264.40373024
1030,system,False,1.2167934768820514
1031,system,True,94458264.40373024
1032,system,True,39018904.888259016
1033,system,False,1.5307407382073408
1034,system,False,1.2167934768820514
1035,system,False,1.0
1036,system,False,1.0
1037,system,True,86491905.08511016
1038,system,True,146646048.62888962
1039,system,False,1.0
1040,system,False,1.0
1041,system,True,477981575.101173
1042,system,True,110878719.81696533
1043,system,False,1.0
1044,system,True,477981575.101173
1045,system,True,110878719.81696533
1046,system,False,1.0
1047,system,True,146646048.62888962
1048,system,False,22435871.50037532
1049,system,False,1.0
1050,system,False,1.0
1051,system,False,31052546.13333144
1052,system,False,20159768.599612616
1053,system,False,1.0
1054,system,False,31052546.13333144
1055,system,False,20159768.599612616
1056,system,False,1.0
1057,system,False,22435871.50037532
1058,system,False,22435871.50037532
1059,system,False,1.0
1060,system,False,1.0
1061,system,True,97872418.57026592
1062,system,True,97872418.57026592
1063,system,True,97872418.57026592
1064,system,False,1.0
1065,system,False,1.0
1066,system,True,97872418.57026592
1067,system,True,208263401.19600555
1068,system,False,1.0
1069,system,False,1.0
1070,system,True,83240329.48813204
1071,system,True,83240329.48813204
1072,system,True,177536014.1785621
1073,system,True,208263401.19600555
1074,system,True,177536014.1785621
1075,system,False,1.0
1076,system,False,1.0
1077,system,True,101449151.48709844
1078,system,True,101449151.48709844
1079,system,False,1.0
1080,system,False,1.0
1081,system,True,117056713.08727702
1082,system,True,117056713.08727702
1083,system,True,443840034.0939464
1084,system,False,1.0
1085,system,False,1.0
1086,system,True,93645370.54982165
1087,system,False,2.3349309921778554
1088,system,True,72266264.0332057
1089,system,False,1.0
1090,system,False,1.0
1091,system,True,97303394.7754187
1092,system,True,97303394.7754187
1093,system,False,1.0
1094,system,False,1.0
1095,system,False,1.382643256503269
1096,system,False,1.382643256503269
1097,system,True,97303394.7754187
